seed,target,stream,model,n,accuracy,auc,u1_accuracy,raw_accuracy,u1_agreement_rate,accuracy_when_healthy,accuracy_when_unhealthy,error_rate_ratio_unhealthy_to_healthy
0,election2020,fresh,ss_ukr_rus,256,0.9765625,0.9871826171875,0.9765625,0.87890625,1.0,0.9765625,,
0,election2020,fresh,ss_ukr_rus_suspended,256,0.94140625,0.97076416015625,0.890625,0.87890625,0.89453125,0.965065502183406,0.7407407407407407,7.421296296296304
0,facebook_page_reference,original,ss_covid,1024,0.6943359375,0.7663536071777344,0.73046875,0.82421875,0.8857421875,0.7398015435501654,0.3418803418803419,2.5292988555700417
0,facebook_page_reference,original,ss_covid_political,1024,0.6474609375,0.7047500610351562,0.6953125,0.82421875,0.7861328125,0.7180124223602484,0.3881278538812785,2.169854967513528
0,facebook_page_reference,original,ss_cp_hk,1024,0.6298828125,0.6773834228515625,0.705078125,0.82421875,0.7783203125,0.7151819322459222,0.3303964757709251,2.3509868229540647
0,facebook_page_reference,original,ss_election2020,1024,0.59375,0.6424598693847656,0.69140625,0.82421875,0.71484375,0.6994535519125683,0.3287671232876712,2.2333748443337487
0,facebook_page_reference,original,ss_facebook_page_reference,1024,0.6474609375,0.7076454162597656,0.7294921875,0.82421875,0.705078125,0.7673130193905817,0.3609271523178808,2.746491643014822
0,facebook_page_reference,original,ss_midterm,1024,0.6513671875,0.7226409912109375,0.736328125,0.82421875,0.8388671875,0.7310826542491269,0.2363636363636363,2.8396694214876037
0,facebook_page_reference,original,ss_twibot20,1024,0.6943359375,0.7738265991210938,0.7392578125,0.82421875,0.86328125,0.751131221719457,0.3357142857142857,2.66922077922078
0,facebook_page_reference,original,ss_ukr_rus,1024,0.6923828125,0.7720451354980469,0.7255859375,0.82421875,0.87890625,0.7377777777777778,0.3629032258064516,2.429606342263532
0,facebook_page_reference,original,ss_ukr_rus_suspended,1024,0.5927734375,0.6333580017089844,0.66015625,0.82421875,0.7763671875,0.6628930817610063,0.3493449781659388,1.930114710291338
0,facebook_page_reference,fresh,ss_covid,1024,0.669921875,0.7330970764160156,0.7099609375,0.83203125,0.8681640625,0.718785151856018,0.3481481481481481,2.317985185185185
