protocol,model_id,family,arm,seed,dataset,sources,checkpoint,checkpoint_step,checkpoint_sha256,training_revision,training_exp_name,training_config,evaluation_revision,fingerprint,invocation_id,roc_auc,accuracy,loss,episodes,seconds,task,training_seed,cross_graph_prob,emb_dim
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s0,paper_mechanism,mix_p000,0,covid_political,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s0_20260908_081721_000/checkpoint/state_dict_2000.ckpt,2000,c8d27afedc0fc3727e4a3a52d32d62a52d8971d2a58b7dc12a4742a8674890bc,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s0_20260908_081721_000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,80ff3be516bcf9fbf3765b171391e11c2774f216c2dc1f9229730bb14c6a9430,1788923250631045979_1909668,0.8406896276035528,0.16044921875,2.7602813453413546,512,12.936760187149048,nm,0,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s0,paper_mechanism,mix_p000,0,cp_hk,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s0_20260908_081721_000/checkpoint/state_dict_2000.ckpt,2000,c8d27afedc0fc3727e4a3a52d32d62a52d8971d2a58b7dc12a4742a8674890bc,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s0_20260908_081721_000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,4278f7c2844ec542d84faf69d80ce4fd71b19ea034cc5f19e587646af6f8c3f1,1788923250631045979_1909668,0.7158909030344294,0.11197916666666667,3.0827885335311294,512,15.757570505142212,nm,0,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s0,paper_mechanism,mix_p000,0,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s0_20260908_081721_000/checkpoint/state_dict_2000.ckpt,2000,c8d27afedc0fc3727e4a3a52d32d62a52d8971d2a58b7dc12a4742a8674890bc,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s0_20260908_081721_000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,9e6666da8f62d35b8f64a93892644fac7f3e118ed06f9a35f0f92cb62b165194,1788923250631045979_1909668,0.8409595779988958,0.14856770833333333,2.552178593352437,512,18.71733570098877,nm,0,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s0,paper_mechanism,mix_p000,0,facebook_page_reference,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s0_20260908_081721_000/checkpoint/state_dict_2000.ckpt,2000,c8d27afedc0fc3727e4a3a52d32d62a52d8971d2a58b7dc12a4742a8674890bc,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s0_20260908_081721_000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,2b2147b016aa8bcdfcced44d992756567bcbe4a0f6a41126e6c9ec72d69b5c60,1788923250631045979_1909668,0.8556671352222048,0.3040364583333333,2.994849046692252,512,5.75190281867981,nm,0,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s0,paper_mechanism,mix_p000,0,midterm,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s0_20260908_081721_000/checkpoint/state_dict_2000.ckpt,2000,c8d27afedc0fc3727e4a3a52d32d62a52d8971d2a58b7dc12a4742a8674890bc,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s0_20260908_081721_000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d73156bc7f6f84b398accbb21acf038e3e6178e1692c34abb3a03ac1c363ad39,1788923250631045979_1909668,0.8544774040408518,0.21886393229166667,2.6287450082600117,512,11.85094165802002,nm,0,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s0,paper_mechanism,mix_p000,0,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s0_20260908_081721_000/checkpoint/state_dict_2000.ckpt,2000,c8d27afedc0fc3727e4a3a52d32d62a52d8971d2a58b7dc12a4742a8674890bc,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s0_20260908_081721_000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d942b5c2f89723cb8461531e7a9b4e584607bd0b29d424149521619cbdf422f2,1788923250631045979_1909668,0.8923477107080922,0.275830078125,2.2606794165913016,512,17.720335960388184,nm,0,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s0,paper_mechanism,mix_p000,0,ukr_rus,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s0_20260908_081721_000/checkpoint/state_dict_2000.ckpt,2000,c8d27afedc0fc3727e4a3a52d32d62a52d8971d2a58b7dc12a4742a8674890bc,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s0_20260908_081721_000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,7f6d097f7cd770b4fd740f9bdd1f27513c6cfcc14080370c271e1577d84b9991,1788923250631045979_1909668,0.8837380303733651,0.356982421875,2.296586408279836,512,18.143803596496582,nm,0,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s0,paper_mechanism,mix_p000,0,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s0_20260908_081721_000/checkpoint/state_dict_2000.ckpt,2000,c8d27afedc0fc3727e4a3a52d32d62a52d8971d2a58b7dc12a4742a8674890bc,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s0_20260908_081721_000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,ce75f3dd7de99f8703ec3c9f26b92a2680172c76f7d488490cac90f3c549b090,1788923250631045979_1909668,0.8563185613730858,0.23719075520833333,2.589875207748264,512,8.913891077041626,nm,0,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s1,paper_mechanism,mix_p000,1,covid,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s1_20260908_081721_006/checkpoint/state_dict_2000.ckpt,2000,84a712538a210025ea4f3575815020b6766ca4c446c92c2f9ffb836af71abfb9,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s1_20260908_081721_006,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,a506c72e8441291488a86de3b57decb68e69aad337455c533fa443d31c991a2d,1788923250631045979_1909668,0.9508134589798151,0.5027506510416667,1.5941722027491778,512,16.781155347824097,nm,1,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s1,paper_mechanism,mix_p000,1,covid_political,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s1_20260908_081721_006/checkpoint/state_dict_2000.ckpt,2000,84a712538a210025ea4f3575815020b6766ca4c446c92c2f9ffb836af71abfb9,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s1_20260908_081721_006,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,80ff3be516bcf9fbf3765b171391e11c2774f216c2dc1f9229730bb14c6a9430,1788923250631045979_1909668,0.8524521760556889,0.162744140625,2.675297878216952,512,13.28238296508789,nm,1,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s1,paper_mechanism,mix_p000,1,cp_hk,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s1_20260908_081721_006/checkpoint/state_dict_2000.ckpt,2000,84a712538a210025ea4f3575815020b6766ca4c446c92c2f9ffb836af71abfb9,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s1_20260908_081721_006,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,4278f7c2844ec542d84faf69d80ce4fd71b19ea034cc5f19e587646af6f8c3f1,1788923250631045979_1909668,0.7018268481068228,0.105126953125,3.126025420613587,512,16.411290407180786,nm,1,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s1,paper_mechanism,mix_p000,1,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s1_20260908_081721_006/checkpoint/state_dict_2000.ckpt,2000,84a712538a210025ea4f3575815020b6766ca4c446c92c2f9ffb836af71abfb9,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s1_20260908_081721_006,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,9e6666da8f62d35b8f64a93892644fac7f3e118ed06f9a35f0f92cb62b165194,1788923250631045979_1909668,0.8414229889025631,0.15087890625,2.5572185339406133,512,18.364365816116333,nm,1,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s1,paper_mechanism,mix_p000,1,facebook_page_reference,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s1_20260908_081721_006/checkpoint/state_dict_2000.ckpt,2000,84a712538a210025ea4f3575815020b6766ca4c446c92c2f9ffb836af71abfb9,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s1_20260908_081721_006,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,2b2147b016aa8bcdfcced44d992756567bcbe4a0f6a41126e6c9ec72d69b5c60,1788923250631045979_1909668,0.8642109276234419,0.30319010416666664,2.5957335277926177,512,6.968942880630493,nm,1,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s1,paper_mechanism,mix_p000,1,midterm,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s1_20260908_081721_006/checkpoint/state_dict_2000.ckpt,2000,84a712538a210025ea4f3575815020b6766ca4c446c92c2f9ffb836af71abfb9,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s1_20260908_081721_006,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d73156bc7f6f84b398accbb21acf038e3e6178e1692c34abb3a03ac1c363ad39,1788923250631045979_1909668,0.85863785277838,0.21956380208333334,2.577478198101744,512,12.295828819274902,nm,1,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s1,paper_mechanism,mix_p000,1,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s1_20260908_081721_006/checkpoint/state_dict_2000.ckpt,2000,84a712538a210025ea4f3575815020b6766ca4c446c92c2f9ffb836af71abfb9,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s1_20260908_081721_006,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d942b5c2f89723cb8461531e7a9b4e584607bd0b29d424149521619cbdf422f2,1788923250631045979_1909668,0.8978180638675031,0.2816080729166667,2.223154913634062,512,17.70707941055298,nm,1,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s1,paper_mechanism,mix_p000,1,ukr_rus,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s1_20260908_081721_006/checkpoint/state_dict_2000.ckpt,2000,84a712538a210025ea4f3575815020b6766ca4c446c92c2f9ffb836af71abfb9,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s1_20260908_081721_006,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,7f6d097f7cd770b4fd740f9bdd1f27513c6cfcc14080370c271e1577d84b9991,1788923250631045979_1909668,0.8944649096192984,0.3610026041666667,2.1796597491484135,512,16.786958694458008,nm,1,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s1,paper_mechanism,mix_p000,1,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s1_20260908_081721_006/checkpoint/state_dict_2000.ckpt,2000,84a712538a210025ea4f3575815020b6766ca4c446c92c2f9ffb836af71abfb9,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s1_20260908_081721_006,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,ce75f3dd7de99f8703ec3c9f26b92a2680172c76f7d488490cac90f3c549b090,1788923250631045979_1909668,0.8628094338822638,0.22503255208333334,2.5028630630113184,512,9.190443277359009,nm,1,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s2,paper_mechanism,mix_p000,2,covid,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s2_20260908_081721_012/checkpoint/state_dict_2000.ckpt,2000,9eff3d38fac0de740550c00e4e5248cf77cd186d7be45739cbe985dff632b276,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s2_20260908_081721_012,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,a506c72e8441291488a86de3b57decb68e69aad337455c533fa443d31c991a2d,1788923250631045979_1909668,0.9466815223639039,0.489404296875,1.6564164026640356,512,16.89447331428528,nm,2,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s2,paper_mechanism,mix_p000,2,covid_political,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s2_20260908_081721_012/checkpoint/state_dict_2000.ckpt,2000,9eff3d38fac0de740550c00e4e5248cf77cd186d7be45739cbe985dff632b276,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s2_20260908_081721_012,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,80ff3be516bcf9fbf3765b171391e11c2774f216c2dc1f9229730bb14c6a9430,1788923250631045979_1909668,0.8485627138751677,0.1599609375,2.6793090477585793,512,12.850805282592773,nm,2,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s2,paper_mechanism,mix_p000,2,cp_hk,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s2_20260908_081721_012/checkpoint/state_dict_2000.ckpt,2000,9eff3d38fac0de740550c00e4e5248cf77cd186d7be45739cbe985dff632b276,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s2_20260908_081721_012,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,4278f7c2844ec542d84faf69d80ce4fd71b19ea034cc5f19e587646af6f8c3f1,1788923250631045979_1909668,0.7058838592178522,0.11070963541666666,3.105030066333711,512,17.362794876098633,nm,2,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s2,paper_mechanism,mix_p000,2,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s2_20260908_081721_012/checkpoint/state_dict_2000.ckpt,2000,9eff3d38fac0de740550c00e4e5248cf77cd186d7be45739cbe985dff632b276,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s2_20260908_081721_012,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,9e6666da8f62d35b8f64a93892644fac7f3e118ed06f9a35f0f92cb62b165194,1788923250631045979_1909668,0.8414941091647093,0.15109049479166667,2.5523128416389227,512,19.649819374084473,nm,2,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s2,paper_mechanism,mix_p000,2,facebook_page_reference,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s2_20260908_081721_012/checkpoint/state_dict_2000.ckpt,2000,9eff3d38fac0de740550c00e4e5248cf77cd186d7be45739cbe985dff632b276,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s2_20260908_081721_012,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,2b2147b016aa8bcdfcced44d992756567bcbe4a0f6a41126e6c9ec72d69b5c60,1788923250631045979_1909668,0.8645959455391455,0.30681966145833334,2.702138777822256,512,6.522131443023682,nm,2,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s2,paper_mechanism,mix_p000,2,midterm,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s2_20260908_081721_012/checkpoint/state_dict_2000.ckpt,2000,9eff3d38fac0de740550c00e4e5248cf77cd186d7be45739cbe985dff632b276,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s2_20260908_081721_012,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d73156bc7f6f84b398accbb21acf038e3e6178e1692c34abb3a03ac1c363ad39,1788923250631045979_1909668,0.8638046048153406,0.221484375,2.4980378947220743,512,12.31434416770935,nm,2,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s2,paper_mechanism,mix_p000,2,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s2_20260908_081721_012/checkpoint/state_dict_2000.ckpt,2000,9eff3d38fac0de740550c00e4e5248cf77cd186d7be45739cbe985dff632b276,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s2_20260908_081721_012,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d942b5c2f89723cb8461531e7a9b4e584607bd0b29d424149521619cbdf422f2,1788923250631045979_1909668,0.8941041435318431,0.27789713541666666,2.238355543697253,512,18.72217082977295,nm,2,0.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p000_step2000_s2,paper_mechanism,mix_p000,2,ukr_rus,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p000_s2_20260908_081721_012/checkpoint/state_dict_2000.ckpt,2000,9eff3d38fac0de740550c00e4e5248cf77cd186d7be45739cbe985dff632b276,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p000_s2_20260908_081721_012,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,7f6d097f7cd770b4fd740f9bdd1f27513c6cfcc14080370c271e1577d84b9991,1788923250631045979_1909668,0.890787897849905,0.35271809895833334,2.2067379236686975,512,17.60754156112671,nm,2,0.0,256
