architecture	protocol	model_id	sources	dataset	checkpoint_step	roc_auc	accuracy	f1	seed	training_seed	eval_episode_seed_offset	episodes	queries	n_way	n_shot	n_query	episode_fingerprint	baseline	result_file
gilt	native_source_classification	ss_election2020	['election2020']	covid_political	20	0.7971290235978576	0.7249348958333334	0.7093223254213966	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step20.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	covid_political	20	0.30114540004893564	0.3017578125	0.3422263109475621	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step20.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	covid_political	20	0.29506964834298455	0.302734375	0.34535452322738386	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step20.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	covid_political	20	0.29738262240709024	0.2985026041666667	0.3342601173926475	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step20.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	election2020	20	0.5665283203125	0.5	0.518796992481203	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step20.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	election2020	20	0.78076171875	0.69921875	0.6882591093117408	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step20.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	election2020	20	0.5396728515625	0.5	0.518796992481203	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step20.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	election2020	20	0.53448486328125	0.5	0.518796992481203	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step20.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	election2020	20	0.5400390625	0.5	0.518796992481203	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step20.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	facebook_page_reference	20	0.5689888000488281	0.529296875	0.5081632653061224	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step20.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	facebook_page_reference	20	0.5747299194335938	0.5419921875	0.535183349851338	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step20.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	facebook_page_reference	20	0.5750923156738281	0.5390625	0.5232323232323233	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step20.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	facebook_page_reference	20	0.5585708618164062	0.52734375	0.5071283095723014	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step20.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	facebook_page_reference	20	0.5666961669921875	0.52734375	0.5101214574898786	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step20.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	twibot20	20	0.4992508358425564	0.4973958333333333	0.5107731305449936	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step20.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	twibot20	20	0.5039145151774088	0.4970703125	0.506547428936442	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step20.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	twibot20	20	0.503019756740994	0.5013020833333334	0.5154965211891208	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step20.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	twibot20	20	0.5042930179172092	0.5013020833333334	0.5251084934903906	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step20.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	twibot20	20	0.5018395317925348	0.5029296875	0.5150841536995872	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step20.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	ukr_rus_suspended	20	0.49310302734375	0.484375	0.46774193548387094	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step20.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	ukr_rus_suspended	20	0.49267578125	0.48828125	0.48221343873517786	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step20.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	ukr_rus_suspended	20	0.48870849609375	0.47265625	0.43983402489626555	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step20.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	ukr_rus_suspended	20	0.49420166015625	0.4921875	0.4881889763779528	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step20.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	ukr_rus_suspended	20	0.49102783203125	0.5	0.5	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step20.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	covid_political	60	0.7281452624174211	0.6608072916666666	0.6651670951156813	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step60.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	covid_political	60	0.8989436356469023	0.8131510416666666	0.8044959128065395	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step60.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	covid_political	60	0.3061122410488541	0.2936197916666667	0.3273403595784253	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step60.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	covid_political	60	0.2948712720550254	0.28515625	0.3133208255159475	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step60.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	covid_political	60	0.2993982444335699	0.2779947916666667	0.30295411690760526	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step60.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	election2020	60	0.642578125	0.5078125	0.5227272727272727	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step60.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	election2020	60	0.98443603515625	0.97265625	0.9725490196078431	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step60.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	election2020	60	0.54742431640625	0.5	0.518796992481203	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step60.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	election2020	60	0.5447998046875	0.5	0.518796992481203	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step60.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	election2020	60	0.55987548828125	0.5	0.518796992481203	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step60.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	facebook_page_reference	60	0.581634521484375	0.548828125	0.5276073619631901	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step60.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	facebook_page_reference	60	0.5895462036132812	0.5732421875	0.5677546983184966	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step60.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	facebook_page_reference	60	0.6083488464355469	0.564453125	0.5584158415841585	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step60.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	facebook_page_reference	60	0.5669517517089844	0.5302734375	0.5106815869786369	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step60.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	facebook_page_reference	60	0.5826339721679688	0.55078125	0.5381526104417671	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step60.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	twibot20	60	0.4980670081244574	0.4973958333333333	0.5110829639012033	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step60.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	twibot20	60	0.504460440741645	0.5032552083333334	0.5167827739075365	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step60.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	twibot20	60	0.5044833289252388	0.5035807291666666	0.5247740729199127	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step60.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	twibot20	60	0.5048285590277777	0.501953125	0.5257284562926224	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step60.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	twibot20	60	0.5016746520996095	0.4970703125	0.5130791049479987	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step60.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	ukr_rus_suspended	60	0.49615478515625	0.4921875	0.4583333333333333	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step60.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	ukr_rus_suspended	60	0.4918212890625	0.51171875	0.5136186770428015	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step60.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	ukr_rus_suspended	60	0.47918701171875	0.4921875	0.5	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step60.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	ukr_rus_suspended	60	0.49761962890625	0.51171875	0.5173745173745173	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step60.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	ukr_rus_suspended	60	0.4984130859375	0.50390625	0.48582995951417	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step60.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	covid_political	100	0.8521121764809829	0.7809244791666666	0.774991641591441	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step100.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	covid_political	100	0.9426955896745779	0.8753255208333334	0.8703013884185574	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step100.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	covid_political	100	0.32034181041513743	0.310546875	0.3414179104477612	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step100.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	covid_political	100	0.29044497458064866	0.2724609375	0.29517502365184484	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step100.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	covid_political	100	0.306062540779708	0.2942708333333333	0.3254511512134412	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step100.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	election2020	100	0.71649169921875	0.5078125	0.5227272727272727	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step100.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	election2020	100	0.989013671875	0.984375	0.9844961240310077	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step100.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	election2020	100	0.552978515625	0.5	0.518796992481203	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step100.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	election2020	100	0.56396484375	0.5	0.518796992481203	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step100.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	election2020	100	0.56353759765625	0.5	0.518796992481203	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step100.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	facebook_page_reference	100	0.5858345031738281	0.552734375	0.5307377049180327	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step100.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	facebook_page_reference	100	0.6025352478027344	0.568359375	0.5641025641025641	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step100.jsonl
gilt	native_source_classification	ss_facebook_page_reference	['facebook_page_reference']	facebook_page_reference	100	0.6428947448730469	0.6005859375	0.5986261040235525	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_facebook_page_reference_s0_o0_step100.jsonl
gilt	native_source_classification	ss_twibot20	['twibot20']	facebook_page_reference	100	0.5708351135253906	0.537109375	0.5192697768762677	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_twibot20_s0_o0_step100.jsonl
gilt	native_source_classification	ss_ukr_rus_suspended	['ukr_rus_suspended']	facebook_page_reference	100	0.5887031555175781	0.5625	0.5483870967741935	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_ukr_rus_suspended_s0_o0_step100.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	twibot20	100	0.4998599158393012	0.5042317708333334	0.5157392686804452	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step100.jsonl
gilt	native_source_classification	ss_election2020	['election2020']	twibot20	100	0.5063120524088541	0.5107421875	0.5269121813031161	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_election2020_s0_o0_step100.jsonl
