physical_result_id	seed	model_id	target	accuracy_logged	f1_macro_logged	roc_auc_ovr_macro_logged	printed_decimal_places	source_log
prodigy|seed=2|model=ordC_r7|target=ukr_rus|checkpoint=2500	2	ordC_r7	ukr_rus	0.3922	0.3922	0.9071	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ordC_r7|target=ukr_rus_suspended|checkpoint=2500	2	ordC_r7	ukr_rus_suspended	0.1778	0.1778	0.8109	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ordC_r8|target=covid|checkpoint=2500	2	ordC_r8	covid	0.5323	0.5323	0.9504	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ordC_r8|target=covid_political|checkpoint=2500	2	ordC_r8	covid_political	0.1818	0.1818	0.8631	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ordC_r8|target=cp_hk|checkpoint=2500	2	ordC_r8	cp_hk	0.1304	0.1304	0.7367	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ordC_r8|target=election2020|checkpoint=2500	2	ordC_r8	election2020	0.1788	0.1788	0.8585	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ordC_r8|target=facebook_page_reference|checkpoint=2500	2	ordC_r8	facebook_page_reference	0.3242	0.3242	0.8635	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ordC_r8|target=midterm|checkpoint=2500	2	ordC_r8	midterm	0.2192	0.2191	0.8470	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ordC_r8|target=twibot20|checkpoint=2500	2	ordC_r8	twibot20	0.3092	0.3092	0.9044	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ordC_r8|target=ukr_rus|checkpoint=2500	2	ordC_r8	ukr_rus	0.3856	0.3856	0.9004	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker4.log
prodigy|seed=2|model=ordC_r8|target=ukr_rus_suspended|checkpoint=2500	2	ordC_r8	ukr_rus_suspended	0.1818	0.1817	0.8138	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ss_covid|target=covid|checkpoint=2500	2	ss_covid	covid	0.5839	0.5838	0.9664	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker5.log
prodigy|seed=2|model=ss_covid|target=covid_political|checkpoint=2500	2	ss_covid	covid_political	0.1403	0.1402	0.8280	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker5.log
prodigy|seed=2|model=ss_covid|target=cp_hk|checkpoint=2500	2	ss_covid	cp_hk	0.1188	0.1188	0.7175	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker5.log
prodigy|seed=2|model=ss_covid|target=election2020|checkpoint=2500	2	ss_covid	election2020	0.1439	0.1437	0.8374	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker5.log
prodigy|seed=2|model=ss_covid|target=facebook_page_reference|checkpoint=2500	2	ss_covid	facebook_page_reference	0.2874	0.2874	0.8409	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker5.log
prodigy|seed=2|model=ss_covid|target=midterm|checkpoint=2500	2	ss_covid	midterm	0.2152	0.2151	0.8470	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker5.log
prodigy|seed=2|model=ss_covid|target=twibot20|checkpoint=2500	2	ss_covid	twibot20	0.3108	0.3107	0.9047	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker5.log
prodigy|seed=2|model=ss_covid|target=ukr_rus|checkpoint=2500	2	ss_covid	ukr_rus	0.3854	0.3854	0.8960	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker5.log
prodigy|seed=2|model=ss_covid|target=ukr_rus_suspended|checkpoint=2500	2	ss_covid	ukr_rus_suspended	0.1827	0.1826	0.8265	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker5.log
prodigy|seed=2|model=ss_covid_political|target=covid|checkpoint=2500	2	ss_covid_political	covid	0.1475	0.1474	0.7440	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=2|model=ss_covid_political|target=covid_political|checkpoint=2500	2	ss_covid_political	covid_political	0.1908	0.1908	0.8610	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=2|model=ss_covid_political|target=cp_hk|checkpoint=2500	2	ss_covid_political	cp_hk	0.0678	0.0678	0.6216	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=2|model=ss_covid_political|target=election2020|checkpoint=2500	2	ss_covid_political	election2020	0.1148	0.1148	0.7867	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=2|model=ss_covid_political|target=facebook_page_reference|checkpoint=2500	2	ss_covid_political	facebook_page_reference	0.0990	0.0989	0.6349	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=2|model=ss_covid_political|target=midterm|checkpoint=2500	2	ss_covid_political	midterm	0.0948	0.0948	0.6917	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=2|model=ss_covid_political|target=twibot20|checkpoint=2500	2	ss_covid_political	twibot20	0.1353	0.1353	0.7733	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=2|model=ss_covid_political|target=ukr_rus|checkpoint=2500	2	ss_covid_political	ukr_rus	0.1041	0.1042	0.6644	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker3.log
prodigy|seed=2|model=ss_covid_political|target=ukr_rus_suspended|checkpoint=2500	2	ss_covid_political	ukr_rus_suspended	0.0847	0.0847	0.6719	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker3.log
prodigy|seed=2|model=ss_cp_hk|target=covid|checkpoint=2500	2	ss_cp_hk	covid	0.2620	0.2619	0.8555	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker7.log
prodigy|seed=2|model=ss_cp_hk|target=covid_political|checkpoint=2500	2	ss_cp_hk	covid_political	0.1098	0.1098	0.7788	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker7.log
prodigy|seed=2|model=ss_cp_hk|target=cp_hk|checkpoint=2500	2	ss_cp_hk	cp_hk	0.1824	0.1824	0.8115	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker7.log
prodigy|seed=2|model=ss_cp_hk|target=election2020|checkpoint=2500	2	ss_cp_hk	election2020	0.1102	0.1102	0.7772	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker7.log
prodigy|seed=2|model=ss_cp_hk|target=facebook_page_reference|checkpoint=2500	2	ss_cp_hk	facebook_page_reference	0.1751	0.1751	0.7720	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker7.log
prodigy|seed=2|model=ss_cp_hk|target=midterm|checkpoint=2500	2	ss_cp_hk	midterm	0.1704	0.1703	0.8280	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker7.log
prodigy|seed=2|model=ss_cp_hk|target=twibot20|checkpoint=2500	2	ss_cp_hk	twibot20	0.1689	0.1688	0.7954	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker7.log
prodigy|seed=2|model=ss_cp_hk|target=ukr_rus|checkpoint=2500	2	ss_cp_hk	ukr_rus	0.1748	0.1748	0.7661	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker7.log
prodigy|seed=2|model=ss_cp_hk|target=ukr_rus_suspended|checkpoint=2500	2	ss_cp_hk	ukr_rus_suspended	0.1159	0.1158	0.7475	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker7.log
prodigy|seed=2|model=ss_election2020|target=covid|checkpoint=2500	2	ss_election2020	covid	0.1184	0.1184	0.7477	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker6.log
prodigy|seed=2|model=ss_election2020|target=covid_political|checkpoint=2500	2	ss_election2020	covid_political	0.1320	0.1320	0.8236	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker6.log
prodigy|seed=2|model=ss_election2020|target=cp_hk|checkpoint=2500	2	ss_election2020	cp_hk	0.0728	0.0728	0.6682	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker6.log
prodigy|seed=2|model=ss_election2020|target=election2020|checkpoint=2500	2	ss_election2020	election2020	0.2343	0.2343	0.8890	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker6.log
prodigy|seed=2|model=ss_election2020|target=facebook_page_reference|checkpoint=2500	2	ss_election2020	facebook_page_reference	0.0808	0.0808	0.6415	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker6.log
prodigy|seed=2|model=ss_election2020|target=midterm|checkpoint=2500	2	ss_election2020	midterm	0.1206	0.1205	0.7383	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker6.log
prodigy|seed=2|model=ss_election2020|target=twibot20|checkpoint=2500	2	ss_election2020	twibot20	0.1371	0.1370	0.7922	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker6.log
prodigy|seed=2|model=ss_election2020|target=ukr_rus|checkpoint=2500	2	ss_election2020	ukr_rus	0.0957	0.0956	0.7001	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker6.log
prodigy|seed=2|model=ss_election2020|target=ukr_rus_suspended|checkpoint=2500	2	ss_election2020	ukr_rus_suspended	0.0874	0.0874	0.6744	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker6.log
prodigy|seed=2|model=ss_facebook_page_reference|target=covid|checkpoint=2500	2	ss_facebook_page_reference	covid	0.3354	0.3354	0.8598	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ss_facebook_page_reference|target=covid_political|checkpoint=2500	2	ss_facebook_page_reference	covid_political	0.1135	0.1135	0.7692	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ss_facebook_page_reference|target=cp_hk|checkpoint=2500	2	ss_facebook_page_reference	cp_hk	0.0832	0.0832	0.6717	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ss_facebook_page_reference|target=election2020|checkpoint=2500	2	ss_facebook_page_reference	election2020	0.1231	0.1231	0.8052	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ss_facebook_page_reference|target=facebook_page_reference|checkpoint=2500	2	ss_facebook_page_reference	facebook_page_reference	0.2609	0.2608	0.8039	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ss_facebook_page_reference|target=midterm|checkpoint=2500	2	ss_facebook_page_reference	midterm	0.1473	0.1473	0.7593	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ss_facebook_page_reference|target=twibot20|checkpoint=2500	2	ss_facebook_page_reference	twibot20	0.1938	0.1937	0.8100	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ss_facebook_page_reference|target=ukr_rus|checkpoint=2500	2	ss_facebook_page_reference	ukr_rus	0.2528	0.2527	0.8004	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ss_facebook_page_reference|target=ukr_rus_suspended|checkpoint=2500	2	ss_facebook_page_reference	ukr_rus_suspended	0.1257	0.1256	0.7452	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ss_midterm|target=covid|checkpoint=2500	2	ss_midterm	covid	0.3432	0.3432	0.8842	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=ss_midterm|target=covid_political|checkpoint=2500	2	ss_midterm	covid_political	0.1430	0.1429	0.8267	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=ss_midterm|target=cp_hk|checkpoint=2500	2	ss_midterm	cp_hk	0.1012	0.1011	0.7003	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=ss_midterm|target=election2020|checkpoint=2500	2	ss_midterm	election2020	0.1382	0.1381	0.8330	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=ss_midterm|target=facebook_page_reference|checkpoint=2500	2	ss_midterm	facebook_page_reference	0.1792	0.1792	0.7418	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=ss_midterm|target=midterm|checkpoint=2500	2	ss_midterm	midterm	0.2507	0.2507	0.8603	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=ss_midterm|target=twibot20|checkpoint=2500	2	ss_midterm	twibot20	0.2216	0.2215	0.8522	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=ss_midterm|target=ukr_rus|checkpoint=2500	2	ss_midterm	ukr_rus	0.2265	0.2265	0.8040	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=ss_midterm|target=ukr_rus_suspended|checkpoint=2500	2	ss_midterm	ukr_rus_suspended	0.1256	0.1255	0.7655	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker0.log
prodigy|seed=2|model=ss_twibot20|target=covid|checkpoint=2500	2	ss_twibot20	covid	0.4812	0.4811	0.9407	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ss_twibot20|target=covid_political|checkpoint=2500	2	ss_twibot20	covid_political	0.1403	0.1402	0.8260	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ss_twibot20|target=cp_hk|checkpoint=2500	2	ss_twibot20	cp_hk	0.1107	0.1107	0.7186	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ss_twibot20|target=election2020|checkpoint=2500	2	ss_twibot20	election2020	0.1469	0.1469	0.8383	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ss_twibot20|target=facebook_page_reference|checkpoint=2500	2	ss_twibot20	facebook_page_reference	0.2480	0.2480	0.8122	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ss_twibot20|target=midterm|checkpoint=2500	2	ss_twibot20	midterm	0.2095	0.2094	0.8517	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ss_twibot20|target=twibot20|checkpoint=2500	2	ss_twibot20	twibot20	0.3331	0.3330	0.9145	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ss_twibot20|target=ukr_rus|checkpoint=2500	2	ss_twibot20	ukr_rus	0.3158	0.3158	0.8546	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker4.log
prodigy|seed=2|model=ss_twibot20|target=ukr_rus_suspended|checkpoint=2500	2	ss_twibot20	ukr_rus_suspended	0.1589	0.1588	0.7950	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/recovery/worker4.log
prodigy|seed=2|model=ss_ukr_rus|target=covid|checkpoint=2500	2	ss_ukr_rus	covid	0.5563	0.5563	0.9607	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ss_ukr_rus|target=covid_political|checkpoint=2500	2	ss_ukr_rus	covid_political	0.1378	0.1378	0.8331	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ss_ukr_rus|target=cp_hk|checkpoint=2500	2	ss_ukr_rus	cp_hk	0.1156	0.1156	0.7183	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ss_ukr_rus|target=election2020|checkpoint=2500	2	ss_ukr_rus	election2020	0.1444	0.1444	0.8327	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ss_ukr_rus|target=facebook_page_reference|checkpoint=2500	2	ss_ukr_rus	facebook_page_reference	0.3167	0.3167	0.8674	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ss_ukr_rus|target=midterm|checkpoint=2500	2	ss_ukr_rus	midterm	0.2151	0.2151	0.8510	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ss_ukr_rus|target=twibot20|checkpoint=2500	2	ss_ukr_rus	twibot20	0.3018	0.3018	0.8989	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ss_ukr_rus|target=ukr_rus|checkpoint=2500	2	ss_ukr_rus	ukr_rus	0.4422	0.4421	0.9252	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ss_ukr_rus|target=ukr_rus_suspended|checkpoint=2500	2	ss_ukr_rus	ukr_rus_suspended	0.2048	0.2047	0.8359	4	/dataMeR1/phil/gfm/prodigy-final-core-fixed-test/log/final_core_fixed_test/queue/production_bs32_worker2.log
prodigy|seed=2|model=ss_ukr_rus_suspended|target=covid|checkpoint=2500	2	ss_ukr_rus_suspended	covid	0.2895	0.2895	0.8643	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ss_ukr_rus_suspended|target=covid_political|checkpoint=2500	2	ss_ukr_rus_suspended	covid_political	0.1044	0.1043	0.7532	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ss_ukr_rus_suspended|target=cp_hk|checkpoint=2500	2	ss_ukr_rus_suspended	cp_hk	0.1017	0.1016	0.6805	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ss_ukr_rus_suspended|target=election2020|checkpoint=2500	2	ss_ukr_rus_suspended	election2020	0.0971	0.0970	0.7494	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ss_ukr_rus_suspended|target=facebook_page_reference|checkpoint=2500	2	ss_ukr_rus_suspended	facebook_page_reference	0.1724	0.1724	0.7623	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ss_ukr_rus_suspended|target=midterm|checkpoint=2500	2	ss_ukr_rus_suspended	midterm	0.1323	0.1323	0.7589	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ss_ukr_rus_suspended|target=twibot20|checkpoint=2500	2	ss_ukr_rus_suspended	twibot20	0.1515	0.1515	0.7424	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ss_ukr_rus_suspended|target=ukr_rus|checkpoint=2500	2	ss_ukr_rus_suspended	ukr_rus	0.2225	0.2225	0.7952	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
prodigy|seed=2|model=ss_ukr_rus_suspended|target=ukr_rus_suspended|checkpoint=2500	2	ss_ukr_rus_suspended	ukr_rus_suspended	0.3666	0.3666	0.9235	4	/dataMeR1/phil/gfm/prodigy-final-core-cache/log/final_core_cached_test/queue/production_bs32_worker1.log
