model,order,rung,training_seed,target,roc_auc,fingerprint
SAMGPT,C,7,39,ukr_rus_suspended,0.5183376736111112,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,7,39,twibot20,0.6951226128472221,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,7,39,facebook_page_reference,0.7249212701049649,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,7,40,covid_political,0.7397189670138888,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,7,40,election2020,0.6666937934027778,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,7,40,ukr_rus_suspended,0.5265299479166666,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,7,40,twibot20,0.6987575954861112,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,7,40,facebook_page_reference,0.7255088601532567,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,7,41,covid_political,0.7315538194444444,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,7,41,election2020,0.6360677083333333,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,7,41,ukr_rus_suspended,0.5198025173611112,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,7,41,twibot20,0.6920844184027778,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,7,41,facebook_page_reference,0.7282661837484036,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,8,39,covid_political,0.7420789930555555,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,8,39,election2020,0.6923828125,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,8,39,ukr_rus_suspended,0.5157877604166667,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,8,39,twibot20,0.6942003038194444,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,8,39,facebook_page_reference,0.7243477423072318,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,8,40,covid_political,0.7245008680555556,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,8,40,election2020,0.6362847222222223,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,8,40,ukr_rus_suspended,0.5264214409722222,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,8,40,twibot20,0.7080349392361112,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,8,40,facebook_page_reference,0.721102418083493,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,8,41,covid_political,0.748046875,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,8,41,election2020,0.6796332465277779,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,8,41,ukr_rus_suspended,0.515625,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,8,41,twibot20,0.6898057725694444,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,8,41,facebook_page_reference,0.727165087703544,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,9,39,covid_political,0.7742513020833333,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,9,39,election2020,0.7389322916666667,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,9,39,ukr_rus_suspended,0.5209418402777779,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,9,39,twibot20,0.7025010850694444,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,9,39,facebook_page_reference,0.7255874341475096,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,9,40,covid_political,0.7421875,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,9,40,election2020,0.7025282118055556,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,9,40,ukr_rus_suspended,0.5223524305555556,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,9,40,twibot20,0.6925184461805556,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,9,40,facebook_page_reference,0.7259270172314016,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,C,9,41,covid_political,0.7610677083333334,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,C,9,41,election2020,0.7089301215277778,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,C,9,41,ukr_rus_suspended,0.5265570746527778,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,C,9,41,twibot20,0.7000054253472222,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,C,9,41,facebook_page_reference,0.7384232444324712,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
